bbl,bin,address_or_label,zipcode,residential_use_type,land_use,building_class,residential_units,residential_capacity_units,total_units,residential_floor_area,estimated_household_capacity,under5_capacity_signal,preschool_age_capacity_signal,hgl_building_opportunity_score,capacity_model_confidence,capacity_model_method,non_residential_flag,mixed_use_flag
1005300024,1080071,33 GREAT JONES STREET,10012,Commercial/office,Commercial/office,O6,0,0,9,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005310048,1008525,46 GREAT JONES STREET,10012,Residential,Residential multi-family elevator,D0,6,6,6,15160.0,6,0.28,0.28,2.41,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1005460030,1008815,31 WEST 4 STREET,10003,Public facility/institution,Public facility/institution,W6,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005300067,1008504,2 BOND STREET,10012,Mixed-use,Residential multi-family elevator,D4,4,4,6,7800.0,4,0.187,0.187,2.91,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005290003,1008419,648 BROADWAY,10012,Mixed-use,Commercial/office,O9,1,1,56,12325.0,1,0.047,0.047,2.12,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005320030,1008623,81 BLEECKER STREET,10012,Residential,Residential multi-family elevator,D5,43,43,43,28917.0,43,2.009,2.009,4.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1005320015,1008619,661 BROADWAY,10012,Commercial/office,Commercial/office,O6,0,0,42,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005470001,1008820,32 WAVERLY PLACE,10003,Public facility/institution,Public facility/institution,W6,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005460015,1008812,14 WASHINGTON PLACE,10003,Mixed-use,Public facility/institution,H8,151,151,155,0.0,151,8.443,8.443,8.35,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005440011,1080087,415 LAFAYETTE STREET,10003,Mixed-use,Mixed residential/commercial,K4,3,3,5,5130.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005310042,1008521,350 BOWERY,10012,Mixed-use,Mixed residential/commercial,S2,2,2,3,4590.0,2,0.093,0.093,2.46,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005440065,1088207,2 COOPER SQUARE,10003,Mixed-use,Mixed residential/commercial,D6,133,133,134,125000.0,133,7.436,7.436,8.07,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005320008,1086637,246 MERCER STREET,10012,Public facility/institution,Public facility/institution,H8,0,0,715,0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005300024,1080070,33 GREAT JONES STREET,10012,Commercial/office,Commercial/office,O6,0,0,9,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005300004,1008468,676 BROADWAY,10012,Commercial/office,Commercial/office,O5,0,0,5,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005320020,1084761,77 BLEECKER STREET,10012,Mixed-use,Residential multi-family elevator,D0,243,243,251,192000.0,243,11.353,11.353,8.52,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005440071,1008785,29 EAST 4 STREET,10003,Public facility/institution,Public facility/institution,P7,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005300012,1008475,9 GREAT JONES STREET,10012,Mixed-use,Mixed residential/commercial,S5,5,5,6,11900.0,5,0.234,0.234,3.07,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005300001,1008467,670 BROADWAY,10012,Commercial/office,Commercial/office,O5,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005440011,1080088,415 LAFAYETTE STREET,10003,Mixed-use,Mixed residential/commercial,K4,3,3,5,5130.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005310039,1008518,356 BOWERY,10012,Residential,Residential multi-family walk-up,C3,4,4,4,6155.0,4,0.187,0.187,2.11,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1005300025,1008478,37 GREAT JONES STREET,10012,Mixed-use,Mixed residential/commercial,K4,3,3,4,4433.0,3,0.14,0.14,2.71,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005470015,1088877,12 WAVERLY PLACE,10003,Mixed-use,Public facility/institution,W5,1,1,6,0.0,1,0.056,0.056,2.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005440048,1008779,30 COOPER SQUARE,10003,Commercial/office,Commercial/office,O3,0,0,6,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005480024,1008836,303 MERCER STREET,10003,Residential,Residential multi-family elevator,D0,63,63,63,86332.0,63,3.522,3.522,5.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1005470018,1008826,10 WAVERLY PLACE,10003,Public facility/institution,Public facility/institution,W9,0,0,14,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005480070,1008840,300 MERCER STREET,10003,Mixed-use,Mixed residential/commercial,D6,480,480,486,433959.0,480,26.838,26.838,9.29,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005350001,1077346,44 WEST 4 STREET,10012,Public facility/institution,Public facility/institution,W6,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005450013,1008794,722 BROADWAY,10003,Mixed-use,Residential multi-family elevator,D0,9,9,10,21300.0,9,0.503,0.503,3.79,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005480045,1008839,15 WAVERLY PLACE,10003,Mixed-use,Residential multi-family elevator,D4,120,120,127,88424.0,120,6.709,6.709,7.76,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005440008,1008771,409 LAFAYETTE STREET,10003,Commercial/office,Commercial/office,O5,0,0,7,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005440047,1089867,32 COOPER SQUARE,10003,Mixed-use,Commercial/office,O9,3,3,6,6810.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005470014,1008824,18 WAVERLY PLACE,10003,Public facility/institution,Public facility/institution,W5,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005440001,1080086,393 LAFAYETTE STREET,10003,Commercial/office,Commercial/office,O6,0,0,25,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005310017,1090745,GREAT JONES STREET,10012,Parking,Parking,G6,0,0,0,0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005450048,1090746,410 LAFAYETTE STREET,10003,Parking,Parking,G6,0,0,0,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005440020,1008775,439 LAFAYETTE STREET,10003,Mixed-use,Residential multi-family elevator,D0,5,5,6,19440.0,5,0.28,0.28,3.31,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550041,1006529,221 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,3154.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550037,1006525,229 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,C7,7,7,8,2805.0,7,0.391,0.391,3.58,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550039,1006527,225 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,3430.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540044,1006497,199 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2497.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540034,1006488,350 EAST 13 STREET,10003,Mixed-use,Mixed residential/commercial,C7,9,9,10,6590.0,9,0.503,0.503,3.79,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540046,1006499,349 EAST 12 STREET,10003,Mixed-use,Mixed residential/commercial,S9,6,6,8,4623.0,6,0.335,0.335,3.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540047,1006500,345 EAST 12 STREET,10003,Mixed-use,Mixed residential/commercial,C7,37,37,40,17978.0,37,2.069,2.069,5.37,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540043,1006496,201 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2502.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550035,1006523,233 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2914.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550042,1083488,219 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,C7,9,9,10,5445.0,9,0.503,0.503,3.79,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550040,1006528,223 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,3135.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540032,1006487,346 EAST 13 STREET,10003,Residential,Residential multi-family walk-up,C1,24,24,24,16752.0,24,1.342,1.342,4.0,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004540039,1006492,209 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S2,2,2,3,2853.0,2,0.112,0.112,2.69,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550036,1006524,231 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,3154.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540038,1006491,213 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,C7,8,8,10,8778.0,8,0.447,0.447,3.69,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540042,1006495,203 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2805.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540035,1006489,352 EAST 13 STREET,10003,Mixed-use,Mixed residential/commercial,C7,8,8,9,7415.0,8,0.447,0.447,3.69,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540036,1006490,215 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,C7,12,12,14,10840.0,12,0.671,0.671,4.06,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550043,1006530,349 EAST 13 STREET,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2754.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550048,1006532,335 EAST 13 STREET,10003,Residential,Residential multi-family walk-up,C4,15,15,15,10730.0,15,0.839,0.839,3.48,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004550029,1006521,342 EAST 14 STREET,10003,Public facility/institution,Public facility/institution,P3,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004550038,1006526,227 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,3280.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540041,1006494,205 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2657.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540045,1006498,197 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,S4,4,4,5,3041.0,4,0.224,0.224,3.14,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004540040,1006493,207 1 AVENUE,10003,Public facility/institution,Public facility/institution,M1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004550047,1006531,337 EAST 13 STREET,10003,Residential,Residential multi-family walk-up,C4,14,14,14,10730.0,14,0.783,0.783,3.41,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004540036,1084905,215 1 AVENUE,10003,Mixed-use,Mixed residential/commercial,C7,12,12,14,10840.0,12,0.671,0.671,4.06,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004550049,1006533,333 EAST 13 STREET,10003,Residential,Residential multi-family walk-up,C4,15,15,15,10730.0,15,0.839,0.839,3.48,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360060,1011992,680 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,24,24,24,31705.0,24,1.071,1.071,4.2,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330040,1011872,737 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C3,4,4,4,1330.0,4,0.178,0.178,2.61,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330041,1011873,739 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C3,4,4,4,1412.0,4,0.178,0.178,2.61,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320149,1011852,547 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,S3,3,3,4,3246.0,3,0.134,0.134,3.22,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310013,1011744,134 CHARLES STREET,10014,Mixed-use,Mixed residential/commercial,S2,2,2,3,4646.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006370063,1012008,354 WEST 11 STREET,10014,Residential,Residential multi-family walk-up,C0,3,3,3,2880.0,3,0.134,0.134,2.42,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320017,1011843,726 GREENWICH STREET,10014,Mixed-use,Residential multi-family elevator,D4,157,157,157,141000.0,157,7.003,7.003,8.36,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006300048,1011738,501 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,K4,2,2,6,2000.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360001,1011972,388 WEST STREET,10014,Commercial/office,Commercial/office,K1,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006310017,1011747,716 GREENWICH STREET,10014,Mixed-use,Mixed residential/commercial,C7,12,12,16,6441.0,12,0.535,0.535,4.3,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330031,1011866,137 PERRY STREET,10014,Commercial/office,Commercial/office,G8,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006360005,1011974,392 WEST STREET,10014,Mixed-use,Mixed residential/commercial,S1,1,1,2,1020.0,1,0.045,0.045,2.63,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320003,1076090,689 WASHINGTON STREET,10014,Residential,Residential one/two family,A4,1,1,1,1892.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320004,1075653,691 WASHINGTON STREET,10014,Residential,Residential one/two family,A4,1,1,1,1892.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300035,1082826,687 GREENWICH STREET,10014,Residential,Residential one/two family,A9,1,1,1,1798.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310037,1011755,711 GREENWICH STREET,10014,Commercial/office,Commercial/office,K2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006360045,1011990,400 WEST STREET,10014,Residential,Residential one/two family,A9,1,1,1,7705.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300029,1011731,157 CHRISTOPHER STREET,10014,Mixed-use,Mixed residential/commercial,S2,2,2,3,2740.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310046,1078241,519 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,90,90,96,33585.0,90,4.014,4.014,6.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320045,1083543,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370040,1078317,159 CHARLES STREET,10014,Residential,Residential one/two family,B9,2,2,2,3568.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360037,1011983,179 CHRISTOPHER STREET,10014,Residential,Residential multi-family walk-up,C0,3,3,3,2970.0,3,0.134,0.134,2.42,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360014,1011978,300 WEST 10 STREET,10014,Residential,Residential multi-family walk-up,C4,10,10,10,7330.0,10,0.446,0.446,3.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310046,1078243,519 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,90,90,96,33585.0,90,4.014,4.014,6.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006370040,1078318,159 CHARLES STREET,10014,Residential,Residential one/two family,B9,2,2,2,3568.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300001,1011720,649 WASHINGTON STREET,10014,Mixed-use,Mixed residential/commercial,C7,12,12,14,5165.0,12,0.535,0.535,4.3,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310025,1011750,269 WEST 10 STREET,10014,Residential,Residential multi-family walk-up,C0,3,3,3,2088.0,3,0.134,0.134,2.42,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320045,1083547,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310046,1078244,519 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,90,90,96,33585.0,90,4.014,4.014,6.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330010,1011855,332 WEST 11 STREET,10014,Parking,Parking,G1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006310030,1011753,697 GREENWICH STREET,10014,Residential,Residential multi-family elevator,D5,53,53,53,51200.0,53,2.364,2.364,5.23,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310046,1078245,519 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,90,90,96,33585.0,90,4.014,4.014,6.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320030,1078247,131 CHARLES STREET,10014,Residential,Residential multi-family walk-up,C0,3,3,3,2362.0,3,0.134,0.134,2.42,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300050,1011739,133 CHRISTOPHER STREET,10014,Residential,Residential one/two family,B2,2,2,2,3132.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370041,1078322,161 CHARLES STREET,10014,Residential,Residential one/two family,B1,2,2,2,4212.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330030,1011865,135 PERRY STREET,10014,Residential,Residential multi-family walk-up,C6,16,16,16,9600.0,16,0.714,0.714,3.78,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300130,1011742,681 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C1,10,10,10,4800.0,10,0.446,0.446,3.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370066,1078328,702 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,72,72,72,59820.0,72,3.212,3.212,5.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320045,1083538,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300012,1080228,272 WEST 10TH STREET,10014,Public facility/institution,Public facility/institution,W3,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006330044,1011876,745 GREENWICH STREET,10014,Residential,Residential one/two family,B1,2,2,2,1836.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330008,1078267,338 WEST 11 STREET,10014,Residential,Residential multi-family walk-up,C4,20,20,20,18965.0,20,0.892,0.892,4.01,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320006,1011841,695 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,9,9,9,14628.0,9,0.401,0.401,3.25,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330027,1011863,129 PERRY STREET,10014,Mixed-use,Mixed residential/commercial,C7,24,24,25,11222.0,24,1.071,1.071,5.0,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330060,1011887,113 PERRY STREET,10014,Residential,Residential multi-family walk-up,C4,19,19,19,15660.0,19,0.847,0.847,3.95,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330006,1084275,717 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,41,41,45,22281.0,41,1.829,1.829,5.66,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320034,1011846,139 CHARLES STREET,10014,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006300040,1082831,687 GREENWICH STREET,10014,Residential,Residential one/two family,A9,1,1,1,2219.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300007,1011726,661 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C4,15,15,15,10230.0,15,0.669,0.669,3.71,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300039,1082830,687 GREENWICH STREET,10014,Residential,Residential one/two family,A9,1,1,1,1820.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320045,1083540,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330006,1078265,717 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,41,41,45,22281.0,41,1.829,1.829,5.66,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330033,1011868,141 PERRY STREET,10014,Residential,Residential one/two family,B1,2,2,2,2280.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300034,1076089,687 GREENWICH STREET,10014,Residential,Residential one/two family,A9,1,1,1,2133.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320055,1011850,535 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,30,30,34,16773.0,30,1.338,1.338,5.26,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330034,1011869,143 PERRY STREET,10014,Mixed-use,Mixed residential/commercial,S3,3,3,4,2439.0,3,0.134,0.134,3.22,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360043,1011988,398 WEST STREET,10014,Mixed-use,Mixed residential/commercial,S3,3,3,4,3157.0,3,0.134,0.134,3.22,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330006,1078264,717 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,41,41,45,22281.0,41,1.829,1.829,5.66,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
